skewness,variance,kurtosis,shannon_entropy,label
0.370124,0.554334,0.536998,0.619921,0
0.059428,0.564891,0.665666,0.200226,0
0.343462,0.227883,0.781348,0.348367,1
0.665774,0.573785,0.257639,0.72503,1
0.038135,0.693894,0.363072,0.947584,0
0.566765,0.529938,0.454663,0.472642,1
0.291878,0.865652,0.084605,0.010886,1
0.693112,0.929604,0.201807,0.902999,0
0.97375,0.350404,0.823255,0.705788,1
0.085346,0.850515,0.750332,0.388883,1
0.892908,0.191931,0.909447,0.917206,0
0.609258,0.350697,0.354596,0.927498,0
0.29562,0.270336,0.99199,0.116235,0
0.902795,0.81059,0.079452,0.43635,0
0.769887,0.439382,0.036946,0.216763,0
0.954395,0.689691,0.240119,0.496317,0
0.012799,0.936154,0.198987,0.619197,0
0.521068,0.515843,0.557166,0.414248,1
0.746568,0.198109,0.634213,0.855374,0
0.5437,0.699409,0.027877,0.584884,1
0.652185,0.534207,0.31805,0.528141,1
0.339344,0.645781,0.281129,0.167837,1
0.558408,0.729714,0.082876,0.842884,0
0.54132,0.395536,0.235698,0.191079,1
0.129536,0.810691,0.997227,0.747137,0
0.119202,0.508076,0.190386,0.166599,1
0.908862,0.18692,0.168249,0.688509,0
0.441613,0.27791,0.217483,0.836872,0
0.933023,0.898786,0.642348,0.869809,0
0.254228,0.00586,0.911726,0.776604,1
0.803739,0.061549,0.258956,0.95689,1
0.501333,0.207505,0.585234,0.485667,1
0.485569,0.842326,0.881899,0.047064,1
0.079477,0.92879,0.74776,0.892105,1
0.673055,0.778374,0.046776,0.786098,1
0.907978,0.94349,0.871399,0.355068,1
0.548899,0.540538,0.413673,0.723633,0
0.889333,0.641748,0.49912,0.461975,0
0.773256,0.288955,0.522095,0.063447,1
0.98222,0.739576,0.61628,0.521709,0
0.053683,0.962046,0.695106,0.165153,1
0.196374,0.879637,0.093084,0.376645,0
0.318667,0.351925,0.708169,0.058701,0
0.580672,0.857647,0.558682,0.416524,0
0.732764,0.801418,0.580339,0.65419,1
0.102211,0.382145,0.307084,0.898209,1
0.159052,0.420052,0.587606,0.474126,1
0.906203,0.790072,0.146324,0.341928,1
0.751174,0.234256,0.850046,0.291964,0
0.653745,0.466315,0.976837,0.179257,0
0.949147,0.603146,0.24267,0.068341,0
0.174483,0.559647,0.875664,0.689656,0
0.219533,0.15142,0.258479,0.882947,1
0.277754,0.197057,0.772578,0.064203,0
0.152506,0.12743,0.832983,0.596923,0
0.610314,0.801222,0.951932,0.920369,0
0.550801,0.31773,0.98525,0.594279,0
0.092703,0.050386,0.336842,0.283888,1
0.071508,0.846212,0.688081,0.158113,0
0.602681,0.119715,0.656283,0.69245,0
0.822357,0.939323,0.632274,0.306967,1
0.889707,0.603168,0.392732,0.088875,1
0.162545,0.117062,0.32218,0.812077,0
0.265047,0.292499,0.969116,0.107504,1
0.221501,0.78281,0.150597,0.223966,1
0.264187,0.309594,0.199528,0.920545,1
0.497271,0.500707,0.075619,0.067998,0
0.468548,0.99075,0.996051,0.346778,1
0.037319,0.635487,0.108207,0.428099,0
0.368937,0.625396,0.339265,0.287174,0
0.704908,0.715732,0.249293,0.495182,0
0.090279,0.677045,0.585713,0.292546,1
0.280001,0.885189,0.353848,0.946564,1
0.341116,0.722521,0.120105,0.70564,1
0.801091,0.982658,0.10069,0.520045,0
0.868647,0.265891,0.093656,0.575941,1
0.103243,0.663619,0.331529,0.746583,0
0.516257,0.514694,0.313092,0.507108,1
0.45827,0.903263,0.910544,0.931342,0
0.236744,0.657772,0.117898,0.750765,1
0.655099,0.446481,0.655542,0.143313,0
0.887372,0.039635,0.884062,0.43109,1
0.350306,0.390212,0.904986,0.463214,0
0.579716,0.314194,0.994512,0.924914,0
0.335131,0.901534,0.143129,0.808892,0
0.825069,0.25923,0.317395,0.427322,0
0.757906,0.051056,0.826202,0.392882,1
0.344496,0.555974,0.563834,0.153672,0
0.527154,0.474058,0.833872,0.96732,1
0.856152,0.355298,0.963877,0.844468,0
0.106266,0.835166,0.085082,0.78143,0
0.464799,0.911076,0.21513,0.827671,0
0.907022,0.145769,0.736206,0.686308,1
0.086892,0.739307,0.757924,0.394058,0
0.66926,0.017963,0.348817,0.97872,1
0.649622,0.148559,0.393127,0.29872,1
0.907047,0.944431,0.435642,0.607153,1
0.384491,0.859334,0.210951,0.453351,1
0.175018,0.934203,0.567045,0.650275,1
0.844622,0.554687,0.769991,0.719757,1
0.581761,0.752834,0.740198,0.914718,1
0.994754,0.296139,0.06569,0.201587,1
0.036057,0.11335,0.190069,0.621174,0
0.992014,0.832645,0.093244,0.266474,0
0.621111,0.409748,0.59967,0.191428,0
0.945195,0.043874,0.243309,0.130694,1
0.309765,0.938903,0.509689,0.440164,0
0.88522,0.504867,0.932201,0.86527,0
0.920893,0.460238,0.791166,0.86758,0
0.601356,0.828251,0.416365,0.323028,1
0.515582,0.901506,0.430355,0.180928,1
0.843571,0.824025,0.031398,0.786703,0
0.198584,0.710599,0.798623,0.201421,0
0.578575,0.899853,0.481393,0.904895,0
0.881703,0.089758,0.904381,0.827626,1
0.064111,0.266569,0.566717,0.942747,1
0.365978,0.821345,0.443732,0.427182,1
0.924416,0.40779,0.742336,0.937677,1
0.022418,0.8595,0.101637,0.010101,0
0.859917,0.610815,0.442406,0.137589,0
0.332902,0.714584,0.240709,0.567376,0
0.177903,0.40388,0.766913,0.259595,0
0.135554,0.01343,0.338872,0.816731,1
0.496808,0.304113,0.194434,0.760101,1
0.027864,0.546767,0.81835,0.501997,0
0.406014,0.73519,0.427862,0.583871,1
0.870598,0.910033,0.198616,0.885096,1
0.648682,0.072122,0.569765,0.754605,1
0.218569,0.305546,0.007772,0.840653,0
0.230548,0.843648,0.365694,0.581528,1
0.879136,0.006449,0.54852,0.270453,0
0.904566,0.472966,0.838122,0.937758,1
0.451437,0.351528,0.525415,0.748172,0
0.801343,0.361176,0.797315,0.044437,1
0.690641,0.319567,0.334732,0.346192,1
0.298371,0.748414,0.840556,0.684775,1
0.252279,0.275724,0.39899,0.306213,1
0.444119,0.786778,0.267725,0.335373,0
0.018386,0.415927,0.005515,0.512853,1
0.970423,0.555409,0.350817,0.294202,1
0.490661,0.004073,0.179292,0.285508,1
0.816871,0.635313,0.153179,0.738773,1
0.331519,0.135203,0.514255,0.749107,0
0.987669,0.167466,0.699192,0.225113,0
0.726187,0.564818,0.629944,0.788047,0
0.243663,0.485869,0.368467,0.809755,1
0.994008,0.071104,0.513548,0.345097,1
0.511258,0.608354,0.750482,0.720371,1
0.660874,0.920813,0.612867,0.691882,0
0.915847,0.513733,0.206562,0.080475,1
0.941111,0.307484,0.388069,0.047034,0
0.102975,0.568092,0.173452,0.235098,1
0.931274,0.212764,0.454122,0.136766,0
0.735345,0.169078,0.225291,0.68934,0
0.254361,0.433549,0.731629,0.589783,0
0.431121,0.279736,0.677358,0.672767,0
0.637215,0.070273,0.48966,0.291269,0
0.388829,0.088269,0.293189,0.019795,1
0.990747,0.850375,0.976882,0.919336,0
0.470097,0.082694,0.997379,0.247441,0
0.171567,0.935069,0.509022,0.929998,1
0.689899,0.284439,0.950822,0.190069,0
0.322187,0.952641,0.199524,0.590991,1
0.144265,0.727317,0.254068,0.442001,1
0.237143,0.792003,0.269668,0.960738,1
0.821499,0.425449,0.288951,0.936389,0
0.210364,0.586815,0.89582,0.111471,0
0.341107,0.363613,0.193855,0.62909,1
0.549185,0.954346,0.186909,0.101055,0
0.404996,0.517572,0.164654,0.620885,1
0.265206,0.305724,0.501184,0.321829,0
0.861764,0.552725,0.087699,0.964438,1
0.691048,0.964917,0.725088,0.179885,1
0.846605,0.368262,0.239037,0.809598,1
0.437675,0.849706,0.959039,0.429749,1
0.940223,0.123692,0.264991,0.38255,1
0.411115,0.755616,0.704486,0.153106,1
0.231982,0.514303,0.250286,0.807288,1
0.597409,0.368253,0.330655,0.118367,1
0.184725,0.569061,0.978705,0.47818,0
0.406804,0.20361,0.835426,0.587414,1
0.301426,0.744053,0.96446,0.371588,0
0.124566,0.977894,0.197104,0.486667,0
0.067229,0.48026,0.767321,0.742017,0
0.096724,0.395322,0.95326,0.118614,0
0.245143,0.662318,0.015756,0.462976,1
0.192388,0.241166,0.71267,0.717582,1
0.489819,0.793515,0.741146,0.795055,0
0.2195,0.288395,0.165267,0.718384,1
0.858847,0.770286,0.88544,0.592702,1
0.018755,0.92855,0.1441,0.078758,0
0.693941,0.710839,0.362393,0.877192,0
0.622406,0.562493,0.284053,0.442366,1
0.275948,0.745467,0.117765,0.605089,1
0.233071,0.176558,0.64742,0.656109,0
0.671759,0.459657,0.945739,0.913451,0
0.426864,0.338458,0.290623,0.065715,0
0.239078,0.540748,0.055428,0.136191,0
0.106299,0.534773,0.512991,0.960063,1
0.289991,0.638094,0.95922,0.000545,1
0.481196,0.182757,0.65402,0.152052,0
0.628154,0.925817,0.105391,0.765146,1
0.169437,0.115421,0.010257,0.521964,0
0.31575,0.069492,0.853482,0.0054,1
0.51551,0.875246,0.810067,0.226229,1
0.835052,0.231092,0.560226,0.254636,0
0.742486,0.864806,0.02288,0.073552,1
0.034787,0.751658,0.701815,0.590626,0
0.270408,0.179792,0.232017,0.807957,0
0.050294,0.720573,0.703081,0.691699,1
0.708323,0.822622,0.515848,0.487407,0
0.733877,0.791385,0.405913,0.712038,0
0.886239,0.615729,0.88997,0.118061,1
0.075587,0.271672,0.068506,0.140326,1
0.904431,0.806428,0.472716,0.088006,0
0.151509,0.95731,0.526046,0.945235,0
0.094853,0.218505,0.092829,0.964752,0
0.962214,0.060879,0.354644,0.223095,0
0.625406,0.752585,0.762416,0.826568,1
0.776275,0.0845,0.91559,0.860546,0
0.804274,0.304978,0.258551,0.642991,1
0.528132,0.679965,0.895042,0.653949,1
0.535555,0.903326,0.673631,0.198491,1
0.504726,0.924259,0.176271,0.794044,0
0.918574,0.153234,0.174007,0.074931,1
0.915123,0.695842,0.731021,0.812845,0
0.671965,0.793944,0.112244,0.522178,1
0.740196,0.09555,0.141358,0.293108,1
0.448085,0.006638,0.39398,0.984742,0
0.375737,0.399327,0.819764,0.521072,0
0.720518,0.183941,0.883172,0.900341,1
0.903995,0.20321,0.864528,0.329456,0
0.418102,0.944074,0.901022,0.278846,1
0.72491,0.929182,0.512758,0.408198,1
0.592209,0.894953,0.274161,0.206563,1
0.112356,0.13111,0.485736,0.517229,1
0.634007,0.964635,0.237206,0.193389,1
0.478066,0.273922,0.922678,0.015408,0
0.31904,0.771336,0.26215,0.550694,0
0.967659,0.735223,0.419122,0.987525,1
0.517493,0.633326,0.859896,0.960138,1
0.71401,0.398451,0.306671,0.548598,1
0.762579,0.238101,0.238741,0.837176,0
0.698046,0.344023,0.884367,0.437153,1
0.676615,0.099931,0.642578,0.4896,1
0.618264,0.382041,0.221969,0.142597,0
0.329153,0.968488,0.392091,0.098259,1
0.888842,0.32221,0.0311,0.749098,1
0.185763,0.765576,0.718191,0.856094,1
0.197548,0.009991,0.640521,0.344688,0
0.755934,0.520575,0.064332,0.725243,1
0.873701,0.146133,0.947048,0.465165,1
0.925639,0.625381,0.36539,0.035751,0
0.489817,0.110545,0.361955,0.30745,0
0.887121,0.173499,0.630466,0.91324,1
0.120886,0.167228,0.946197,0.580476,1
0.873644,0.218008,0.787546,0.468054,1
0.934463,0.600881,0.412709,0.112762,0
0.192719,0.276165,0.59113,0.412832,0
0.469081,0.539791,0.672002,0.526394,1
0.002246,0.709802,0.319683,0.943941,0
0.001983,0.027892,0.607762,0.394181,0
0.072881,0.63875,0.796221,0.618808,0
0.378352,0.735208,0.847458,0.279071,1
0.060999,0.618852,0.399634,0.640782,0
0.726689,0.356138,0.115323,0.587198,0
0.158966,0.761133,0.534308,0.987004,1
0.551782,0.923988,0.305197,0.953139,0
0.224372,0.277511,0.657396,0.555413,0
0.800683,0.196459,0.632382,0.104336,0
0.937683,0.12512,0.989883,0.518628,0
0.730204,0.755257,0.563241,0.520197,0
0.597598,0.635577,0.375,0.06053,1
0.207188,0.215372,0.518661,0.005065,1
0.712901,0.211539,0.102707,0.189208,1
0.968546,0.654245,0.967719,0.646121,0
0.781838,0.383103,0.847849,0.203628,0
0.538009,0.745082,0.280844,0.904473,1
0.902388,0.989113,0.313335,0.242002,0
0.518556,0.11091,0.581927,0.731239,1
0.961659,0.680566,0.820292,0.040413,0
0.143168,0.421097,0.668042,0.776752,1
0.159133,0.315952,0.335656,0.783135,1
0.271154,0.057412,0.900734,0.152997,1
0.507775,0.133039,0.852461,0.873537,1
0.297686,0.064354,0.67813,0.376305,1
0.047922,0.661724,0.854199,0.470924,1
0.5907,0.10801,0.465855,0.696294,0
0.055246,0.287019,0.387595,0.513894,0
0.859555,0.280497,0.86867,0.733218,0
0.124534,0.544525,0.707974,0.607625,0
0.222123,0.62899,0.787083,0.094885,1
0.775253,0.460089,0.0026,0.983263,1
0.778155,0.69739,0.500235,0.871053,0
0.754133,0.243136,0.118689,0.419692,0
0.968018,0.960401,0.709396,0.769906,0
0.748752,0.697453,0.476192,0.276236,0
0.343467,0.099795,0.518134,0.99254,1
0.77251,0.837427,0.430083,0.231576,0
0.71837,0.535593,0.397495,0.67734,0
0.380698,0.595845,0.589138,0.69059,0
0.594412,0.63448,0.821128,0.373165,0
0.589717,0.487566,0.916709,0.947019,1
0.965501,0.239966,0.192321,0.462364,1
0.447121,0.080173,0.951572,0.58805,1
0.543659,0.479861,0.497096,0.45708,0
0.982892,0.708108,0.993632,0.637152,0
0.922738,0.972703,0.155324,0.680553,0
0.379525,0.696275,0.41229,0.006737,1
0.82982,0.091895,0.862653,0.774409,1
0.582894,0.321657,0.406831,0.638717,0
0.416297,0.017208,0.504403,0.587238,1
0.410675,0.658122,0.880417,0.457322,0
0.496495,0.524796,0.278695,0.591921,0
0.789857,0.006663,0.208062,0.537376,0
0.22277,0.763668,0.420239,0.845918,0
0.112741,0.352381,0.009628,0.68868,1
0.092604,0.66872,0.623213,0.923849,1
0.439833,0.676504,0.555136,0.344539,0
0.580054,0.601537,0.193146,0.4449,1
0.904365,0.59789,0.37926,0.528141,1
0.968405,0.454654,0.49021,0.21963,0
0.992212,0.478946,0.877959,0.338339,1
0.498534,0.258625,0.662765,0.411956,0
0.649665,0.787981,0.102205,0.806382,1
0.913833,0.958236,0.071652,0.69078,0
0.620269,0.84049,0.223615,0.90871,1
0.837772,0.437295,0.238719,0.857428,0
0.471102,0.571254,0.177297,0.309602,1
0.378986,0.293515,0.212427,0.592803,1
0.003633,0.642407,0.412009,0.218466,1
0.593468,0.69035,0.724781,0.824747,1
0.084262,0.795447,0.306106,0.307802,1
0.878999,0.242358,0.897581,0.180868,1
0.555244,0.878852,0.300829,0.597273,1
0.350523,0.841204,0.950732,0.50189,1
0.341162,0.565497,0.31007,0.843048,1
0.968367,0.389647,0.336985,0.335264,0
0.808529,0.127945,0.0069,0.933035,1
0.346332,0.625272,0.455715,0.741296,0
0.069891,0.480047,0.628169,0.368405,1
0.086852,0.82991,0.979836,0.412497,1
0.474203,0.628026,0.159781,0.680646,0
0.664615,0.840505,0.728904,0.397594,1
0.894317,0.906149,0.589677,0.964,1
0.040821,0.350045,0.286631,0.061623,1
0.545371,0.209593,0.083874,0.816526,0
0.669617,0.243824,0.452597,0.204281,0
0.726872,0.696366,0.32879,0.508296,0
0.382245,0.550286,0.405714,0.64895,0
0.586232,0.116331,0.866486,0.602044,0
0.702184,0.582467,0.9378,0.475083,0
0.968673,0.06579,0.196735,0.435606,0
0.236898,0.241323,0.051435,0.456252,0
0.989632,0.418993,0.897709,0.978439,0
0.269178,0.494895,0.944602,0.779277,0
0.332188,0.539589,0.660346,0.105999,1
0.142262,0.940189,0.799627,0.487476,1
0.213391,0.191839,0.84609,0.063415,0
0.857378,0.094199,0.363297,0.399669,0
0.348556,0.503068,0.173258,0.952629,0
0.686526,0.128148,0.73663,0.434756,0
0.206491,0.478752,0.483465,0.13116,0
0.850589,0.430418,0.961106,0.244359,0
0.943302,0.54817,0.131725,0.753076,0
0.665312,0.420194,0.725591,0.024746,0
0.436054,0.791966,0.025359,0.938119,1
0.659802,0.890723,0.292461,0.75131,0
0.027132,0.003282,0.60202,0.573167,1
0.838564,0.40943,0.764783,0.462839,0
0.600954,0.411871,0.225651,0.490709,1
0.447489,0.428479,0.4414,0.64,0
0.859568,0.966897,0.396565,0.891729,0
0.132856,0.037728,0.020194,0.273351,1
0.587921,0.511973,0.451634,0.880422,0
0.29691,0.384224,0.630611,0.263632,0
0.413354,0.451359,0.367632,0.455148,0
0.006925,0.386369,0.629953,0.941788,0
0.613013,0.473993,0.902316,0.143027,1
0.125396,0.762753,0.620188,0.670427,0
0.778884,0.455555,0.705543,0.763907,0
0.038842,0.31858,0.098214,0.059227,0
0.604968,0.790223,0.394366,0.814463,0
0.531268,0.585436,0.60384,0.187892,1
0.095504,0.821817,0.773673,0.755461,1
0.366,0.374813,0.189533,0.035047,1
0.034168,0.018478,0.563896,0.771383,1
0.198907,0.881485,0.779568,0.512501,0
0.608985,0.387112,0.042223,0.113652,1
0.435004,0.608047,0.229572,0.011653,0
0.593734,0.828714,0.490729,0.830817,1
0.844325,0.886437,0.097845,0.278075,0
0.268402,0.517184,0.640171,0.136861,1
0.695922,0.495126,0.341362,0.619014,0
0.816932,0.881724,0.639796,0.218599,1
0.800996,0.400799,0.733982,0.636996,0
0.065195,0.453021,0.850364,0.969888,1
0.225465,0.673759,0.305685,0.501508,1
0.447586,0.653575,0.796662,0.324724,1
0.75858,0.862931,0.534865,0.910502,0
0.157825,0.688057,0.154613,0.501257,1
0.625637,0.723617,0.547626,0.654594,1
0.406781,0.47894,0.398297,0.232335,0
0.611385,0.670081,0.158889,0.245997,1
0.442458,0.189329,0.071517,0.007983,1
0.860189,0.540846,0.126425,0.261829,0
0.963228,0.168817,0.513857,0.925259,0
0.004259,0.954223,0.238098,0.365565,1
0.966509,0.233323,0.042381,0.054832,1
0.957263,0.736488,0.498649,0.255744,0
0.705636,0.832048,0.960348,0.256018,0
0.14646,0.92176,0.422631,0.887621,1
0.960591,0.42935,0.223325,0.690872,0
0.882472,0.071462,0.880668,0.111021,1
0.004995,0.024934,0.428886,0.816482,0
0.903932,0.317332,0.710264,0.708139,0
0.464008,0.524342,0.678525,0.185553,1
0.783334,0.760985,0.141492,0.154345,1
0.999009,0.944684,0.395977,0.560002,0
0.955734,0.337077,0.713263,0.206042,0
0.214266,0.419783,0.466483,0.71284,1
0.13317,0.747555,0.266152,0.294937,0
0.422914,0.870784,0.220662,0.129231,1
0.179273,0.527761,0.527306,0.028304,0
0.369513,0.461145,0.580755,0.415474,1
0.331056,0.315687,0.014872,0.173519,0
0.238785,0.0022,0.934177,0.266365,1
0.775386,0.23713,0.582361,0.978852,0
0.138957,0.986273,0.419564,0.325551,1
0.923615,0.95367,0.874029,0.069942,0
0.63951,0.733712,0.92456,0.39089,1
0.145441,0.501629,0.042494,0.721916,0
0.991086,0.987496,0.294438,0.539252,1
0.607678,0.675121,0.440266,0.112965,1
0.556759,0.397187,0.996404,0.626419,0
0.909745,0.828267,0.063764,0.648444,1
0.551154,0.182809,0.212669,0.606748,1
0.21185,0.789752,0.679004,0.170584,1
0.614273,0.916023,0.253904,0.129989,1
0.81413,0.301941,0.364167,0.012611,0
0.978363,0.193577,0.545505,0.817042,0
0.890752,0.635786,0.93219,0.625148,0
0.280872,0.924395,0.568389,0.808812,0
0.453557,0.856602,0.067612,0.171036,1
0.228251,0.988717,0.405606,0.572845,0
0.513035,0.098073,0.270406,0.247073,0
0.686213,0.104402,0.172809,0.824175,1
0.916181,0.819788,0.083832,0.671802,0
0.814544,0.756419,0.994722,0.570512,1
0.961772,0.527367,0.022943,0.198462,0
0.384206,0.665805,0.150703,0.671112,1
0.713783,0.189697,0.396044,0.516015,1
0.674958,0.910841,0.919471,0.07667,1
0.628467,0.23418,0.365244,0.975553,1
0.215495,0.803017,0.126798,0.132811,1
0.086767,0.845186,0.27674,0.595072,1
0.069926,0.9282,0.334899,0.116169,1
0.992138,0.426557,0.579841,0.491119,1
0.671657,0.379752,0.379718,0.389685,0
0.410058,0.004432,0.513171,0.631538,0
0.312053,0.444886,0.626853,0.188978,0
0.594439,0.769904,0.374907,0.828665,0
0.180762,0.737174,0.15524,0.204193,1
0.393313,0.882527,0.664155,0.763661,1
0.516543,0.843824,0.164205,0.765622,0
0.270291,0.532821,0.947101,0.635231,1
0.328904,0.013745,0.507304,0.364775,1
0.927942,0.14756,0.83451,0.547531,0
0.348169,0.386898,0.838441,0.657222,1
0.324005,0.968628,0.199639,0.951996,1
0.728655,0.943854,0.669408,0.616808,0
0.191753,0.094075,0.465871,0.820321,1
0.680076,0.431972,0.856885,0.428813,1
0.49426,0.189202,0.068265,0.291705,1
0.955628,0.47861,0.471695,0.005187,0
0.743374,0.488638,0.581547,0.880305,1
0.091486,0.42471,0.182063,0.457618,1
0.381889,0.285109,0.703036,0.215836,1
0.929716,0.522873,0.676828,0.208403,0
0.527818,0.007594,0.004877,0.563908,0
0.199381,0.19976,0.332671,0.737008,0
0.404577,0.727445,0.100525,0.842871,0
0.671631,0.681497,0.421889,0.061222,0
0.405934,0.876051,0.560427,0.63518,1
0.178534,0.395117,0.033461,0.43176,0
0.522641,0.928934,0.947658,0.525077,1
0.054961,0.372844,0.542345,0.765128,1
0.66804,0.896069,0.267964,0.962663,0
0.147312,0.392978,0.96802,0.805476,1
0.30625,0.948619,0.704253,0.276131,1
0.067668,0.629721,0.202941,0.897585,0
0.140014,0.068523,0.618782,0.831594,0
0.37353,0.953471,0.401931,0.60821,1
0.640517,0.230328,0.408137,0.369683,1
0.43205,0.614633,0.395551,0.865183,0
0.812079,0.693926,0.458119,0.600777,1
0.645438,0.959173,0.93957,0.423606,1
0.451754,0.079196,0.337883,0.794095,0
0.955482,0.534712,0.521453,0.643015,1
0.376356,0.760193,0.783406,0.889904,1
0.389079,0.448296,0.618874,0.3491,1
0.930748,0.34448,0.197847,0.340324,0
0.089112,0.69004,0.302724,0.25381,1
0.228211,0.811483,0.837665,0.38042,1
0.163271,0.321047,0.537079,0.470984,1
0.134411,0.061925,0.801822,0.974276,1
0.80496,0.058057,0.804963,0.029329,0
0.372779,0.381545,0.516662,0.979941,1
0.41832,0.532531,0.287001,0.112412,1
0.461232,0.82946,0.167933,0.46128,0
0.961361,0.011426,0.655688,0.48962,1
0.697133,0.859138,0.766198,0.404148,0
0.382614,0.840393,0.703706,0.033142,0
0.915734,0.025983,0.046233,0.838364,0
0.358604,0.358382,0.165586,0.363829,1
0.776063,0.88908,0.690453,0.485459,0
0.312342,0.956516,0.362771,0.361504,1
0.610683,0.790866,0.702068,0.110829,0
0.534605,0.932713,0.9816,0.720536,0
0.010958,0.799944,0.527397,0.133133,1
0.330109,0.678129,0.680849,0.728867,0
0.761858,0.96418,0.627094,0.425302,0
0.451767,0.789746,0.012252,0.013232,1
0.355536,0.559789,0.83091,0.812014,1
0.310939,0.854827,0.118506,0.476993,0
0.735964,0.527373,0.846338,0.756987,0
0.522387,0.534947,0.871964,0.616059,1
0.498744,0.792415,0.067192,0.958623,1
0.543557,0.983162,0.62735,0.626727,0
0.881498,0.268257,0.13369,0.007138,0
0.264266,0.386007,0.102167,0.164054,1
0.508069,0.310831,0.857422,0.562707,0
0.038795,0.673943,0.287092,0.890598,1
0.379678,0.80833,0.014072,0.025103,0
0.323054,0.303315,0.190919,0.145199,0
0.525137,0.031687,0.109334,0.48372,0
0.128867,0.227181,0.422605,0.932683,0
0.895773,0.891837,0.320027,0.786384,0
0.433998,0.900385,0.896611,0.517919,1
0.75726,0.703115,0.841613,0.418828,0
0.388877,0.158962,0.496567,0.569055,1
0.362915,0.377092,0.412265,0.538938,0
0.606254,0.804637,0.343255,0.762611,0
0.82799,0.78991,0.380174,0.72485,1
0.000321,0.908638,0.858402,0.299598,0
0.405973,0.68763,0.769252,0.944177,0
0.64764,0.181738,0.478661,0.299686,1
0.211584,0.097876,0.009337,0.763401,1
0.319535,0.799972,0.850657,0.589354,0
0.095285,0.854149,0.357883,0.792975,1
0.335132,0.556016,0.678003,0.210371,1
0.757789,0.903243,0.096996,0.046129,1
0.373536,0.444812,0.299305,0.806854,1
0.262922,0.172471,0.825663,0.739377,0
0.785558,0.662387,0.852561,0.112968,0
0.694925,0.383308,0.66732,0.967515,0
0.279867,0.384788,0.933851,0.516948,1
0.711079,0.951857,0.039213,0.177881,1
0.144512,0.213962,0.131831,0.00978,1
0.102676,0.728715,0.557023,0.0432,0
0.924715,0.389921,0.018892,0.771727,0
0.889416,0.817998,0.883889,0.874137,1
0.737626,0.960136,0.580366,0.912061,0
0.881875,0.383913,0.715176,0.928639,1
0.312806,0.926216,0.636226,0.676359,0
0.820181,0.62834,0.412186,0.390027,0
0.488995,0.54059,0.724923,0.48553,1
0.361164,0.050297,0.824606,0.46221,0
0.108226,0.228011,0.001412,0.165888,1
0.287128,0.090184,0.217044,0.330307,0
0.521698,0.512266,0.653363,0.172668,0
0.440296,0.03041,0.77868,0.529925,0
0.374031,0.397864,0.376318,0.277839,0
0.600027,0.713045,0.392295,0.953466,0
0.763226,0.27554,0.692413,0.640668,1
0.378823,0.344452,0.455275,0.606763,0
0.856458,0.266591,0.158279,0.821478,0
0.318673,0.704721,0.605148,0.845837,0
0.217785,0.84563,0.6555,0.907952,1
0.947681,0.473334,0.296482,0.34282,1
0.28786,0.281537,0.673993,0.751751,1
0.24261,0.611772,0.08496,0.803338,0
0.862719,0.187864,0.998944,0.835147,1
0.735577,0.336986,0.419073,0.566682,1
0.877285,0.939313,0.890195,0.995656,1
0.836982,0.903745,0.865735,0.9474,1
0.343537,0.598272,0.556338,0.616879,1
0.085152,0.245879,0.557207,0.967901,0
0.718402,0.278714,0.087386,0.033593,0
0.424133,0.84116,0.575984,0.785953,0
0.676355,0.095464,0.376833,0.431983,0
0.441293,0.154606,0.140281,0.670759,1
